frame	1/gravity/z	1/gravity/y	1/gravity/x	/actuator/inflate	
1598	9.344965	0.2678513	-2.9614646	0.0	
1599	9.344965	0.2678513	-2.9614646	0.0	
1600	9.344965	0.2678513	-2.9614646	0.0	
1601	9.344965	0.2678513	-2.9614646	0.0	
1602	9.344965	0.2678513	-2.9614646	0.0	
1603	9.344965	0.2678513	-2.9614646	0.0	
1604	9.344965	0.2678513	-2.9614646	0.0	
1605	9.344965	0.2678513	-2.9614646	0.0	
1606	9.344965	0.2678513	-2.9614646	0.0	
1607	9.344965	0.2678513	-2.9614646	0.0	
1608	9.344965	0.2678513	-2.9614646	0.0	
1609	9.344965	0.2678513	-2.9614646	0.0	
1610	9.344965	0.2678513	-2.9614646	0.0	
1611	9.344965	0.2678513	-2.9614646	0.0	
1612	9.344965	0.2678513	-2.9614646	0.0	
1613	9.344965	0.2678513	-2.9614646	0.0	
1614	9.344965	0.2678513	-2.9614646	0.0	
1615	9.344965	0.2678513	-2.9614646	0.0	
1616	9.344965	0.2678513	-2.9614646	0.0	
1617	9.344965	0.2678513	-2.9614646	0.0	
1618	9.344965	0.2678513	-2.9614646	0.0	
1619	9.344965	0.2678513	-2.9614646	0.0	
1620	9.344965	0.2678513	-2.9614646	0.0	
1621	9.344965	0.2678513	-2.9614646	0.0	
1622	9.344965	0.2678513	-2.9614646	0.0	
1623	9.344965	0.2678513	-2.9614646	0.0	
1624	9.344965	0.2678513	-2.9614646	0.0	
1625	9.344965	0.2678513	-2.9614646	0.0	
1626	9.344965	0.2678513	-2.9614646	0.0	
1627	9.344965	0.2678513	-2.9614646	0.0	
1628	9.344965	0.2678513	-2.9614646	0.0	
1629	9.344965	0.2678513	-2.9614646	0.0	
1630	9.344965	0.2678513	-2.9614646	0.0	
1631	9.344965	0.2678513	-2.9614646	0.0	
1632	9.344965	0.2678513	-2.9614646	0.0	
1633	9.344965	0.2678513	-2.9614646	0.0	
1634	9.344965	0.2678513	-2.9614646	0.0	
1635	9.344965	0.2678513	-2.9614646	0.0	
1636	9.344965	0.2678513	-2.9614646	0.0	
1637	9.344965	0.2678513	-2.9614646	0.0	
1638	9.344965	0.2678513	-2.9614646	0.0	
1639	9.344965	0.2678513	-2.9614646	0.0	
1640	9.344965	0.2678513	-2.9614646	0.0	
1641	9.344965	0.2678513	-2.9614646	0.0	
1642	9.344965	0.2678513	-2.9614646	0.0	
1643	9.344965	0.2678513	-2.9614646	0.0	
1644	9.344965	0.2678513	-2.9614646	0.0	
1645	9.344965	0.2678513	-2.9614646	0.0	
1646	9.344965	0.2678513	-2.9614646	0.0	
1647	9.344965	0.2678513	-2.9614646	0.0	
1648	9.344965	0.2678513	-2.9614646	0.0	
1649	9.344965	0.2678513	-2.9614646	0.0	
1650	9.344965	0.2678513	-2.9614646	0.0	
1651	9.344965	0.2678513	-2.9614646	0.0	
1652	9.344965	0.2678513	-2.9614646	0.0	
1653	9.344965	0.2678513	-2.9614646	0.0	
1654	9.344965	0.2678513	-2.9614646	0.0	
1655	9.344965	0.2678513	-2.9614646	0.0	
1656	9.344965	0.2678513	-2.9614646	0.0	
1657	9.344965	0.2678513	-2.9614646	0.0	
1658	9.344965	0.2678513	-2.9614646	0.0	
1659	9.344965	0.2678513	-2.9614646	0.0	
1660	9.344965	0.2678513	-2.9614646	0.0	
1661	9.344965	0.2678513	-2.9614646	0.0	
1662	9.344965	0.2678513	-2.9614646	0.0	
1663	9.344965	0.2678513	-2.9614646	0.0	
1664	9.344965	0.2678513	-2.9614646	0.0	
1665	9.344965	0.2678513	-2.9614646	0.0	
1666	9.344965	0.2678513	-2.9614646	0.0	
1667	9.344965	0.2678513	-2.9614646	0.0	
1668	9.344965	0.2678513	-2.9614646	0.0	
1669	9.344965	0.2678513	-2.9614646	0.0	
1670	9.344965	0.2678513	-2.9614646	0.0	
1671	9.344965	0.2678513	-2.9614646	0.0	
1672	9.344965	0.2678513	-2.9614646	0.0	
1673	9.344965	0.2678513	-2.9614646	0.0	
1674	9.344965	0.2678513	-2.9614646	0.0	
1675	9.344965	0.2678513	-2.9614646	0.0	
1676	9.344965	0.2678513	-2.9614646	0.0	
1677	9.344965	0.2678513	-2.9614646	0.0	
1678	9.344965	0.2678513	-2.9614646	0.0	
1679	9.344965	0.2678513	-2.9614646	0.0	
1680	9.344965	0.2678513	-2.9614646	0.0	
1681	9.344965	0.2678513	-2.9614646	0.0	
1682	9.344965	0.2678513	-2.9614646	0.0	
1683	9.344965	0.2678513	-2.9614646	0.0	
1684	9.344965	0.2678513	-2.9614646	0.0	
1685	9.344965	0.2678513	-2.9614646	0.0	
1686	9.344965	0.2678513	-2.9614646	0.0	
1687	9.344965	0.2678513	-2.9614646	0.0	
1688	9.344965	0.2678513	-2.9614646	0.0	
1689	9.344965	0.2678513	-2.9614646	0.0	
1690	9.344965	0.2678513	-2.9614646	0.0	
1691	9.344965	0.2678513	-2.9614646	0.0	
1692	9.344965	0.2678513	-2.9614646	0.0	
1693	9.344965	0.2678513	-2.9614646	0.0	
1694	9.344965	0.2678513	-2.9614646	0.0	
1695	9.344965	0.2678513	-2.9614646	0.0	
1696	9.344965	0.2678513	-2.9614646	0.0	
1697	9.344965	0.2678513	-2.9614646	0.0	
1698	9.344965	0.2678513	-2.9614646	0.0	
1699	9.344965	0.2678513	-2.9614646	0.0	
1700	9.344965	0.2678513	-2.9614646	0.0	
1701	9.344965	0.2678513	-2.9614646	0.0	
1702	9.344965	0.2678513	-2.9614646	0.0	
1703	9.344965	0.2678513	-2.9614646	0.0	
1704	9.344965	0.2678513	-2.9614646	0.0	
1705	9.344965	0.2678513	-2.9614646	0.0	
1706	9.344965	0.2678513	-2.9614646	0.0	
1707	9.344965	0.2678513	-2.9614646	0.0	
1708	9.344965	0.2678513	-2.9614646	0.0	
1709	9.344965	0.2678513	-2.9614646	0.0	
1710	9.344965	0.2678513	-2.9614646	0.0	
1711	9.344965	0.2678513	-2.9614646	0.0	
1712	9.344965	0.2678513	-2.9614646	0.0	
1713	9.344965	0.2678513	-2.9614646	0.0	
1714	9.344965	0.2678513	-2.9614646	0.0	
1715	9.344965	0.2678513	-2.9614646	0.0	
1716	9.344965	0.2678513	-2.9614646	0.0	
1717	9.344965	0.2678513	-2.9614646	0.0	
1718	9.344965	0.2678513	-2.9614646	0.0	
1719	9.344965	0.2678513	-2.9614646	0.0	
1720	9.344965	0.2678513	-2.9614646	0.0	
1721	9.344965	0.2678513	-2.9614646	0.0	
1722	9.344965	0.2678513	-2.9614646	0.0	
1723	9.344965	0.2678513	-2.9614646	0.0	
1724	9.344965	0.2678513	-2.9614646	0.0	
1725	9.344965	0.2678513	-2.9614646	0.0	
1726	9.344965	0.2678513	-2.9614646	0.0	
1727	9.344965	0.2678513	-2.9614646	0.0	
1728	9.344965	0.2678513	-2.9614646	0.0	
1729	9.344965	0.2678513	-2.9614646	0.0	
1730	9.344965	0.2678513	-2.9614646	0.0	
1731	9.344965	0.2678513	-2.9614646	0.0	
1732	9.344965	0.2678513	-2.9614646	0.0	
1733	9.344965	0.2678513	-2.9614646	0.0	
1734	9.344965	0.2678513	-2.9614646	0.0	
1735	9.344965	0.2678513	-2.9614646	0.0	
1736	9.344965	0.2678513	-2.9614646	0.0	
1737	9.344965	0.2678513	-2.9614646	0.0	
1738	9.344965	0.2678513	-2.9614646	0.0	
1739	9.344965	0.2678513	-2.9614646	0.0	
1740	9.344965	0.2678513	-2.9614646	0.0	
1741	9.344965	0.2678513	-2.9614646	0.0	
1742	9.344965	0.2678513	-2.9614646	0.0	
1743	9.344965	0.2678513	-2.9614646	0.0	
1744	9.344965	0.2678513	-2.9614646	0.0	
1745	9.344965	0.2678513	-2.9614646	0.0	
1746	9.344965	0.2678513	-2.9614646	0.0	
1747	9.344965	0.2678513	-2.9614646	0.0	
1748	9.344965	0.2678513	-2.9614646	0.0	
1749	9.344965	0.2678513	-2.9614646	0.0	
1750	9.344965	0.2678513	-2.9614646	0.0	
1751	9.344965	0.2678513	-2.9614646	0.0	
1752	9.344965	0.2678513	-2.9614646	0.0	
1753	9.344965	0.2678513	-2.9614646	0.0	
1754	9.344965	0.2678513	-2.9614646	0.0	
1755	9.344965	0.2678513	-2.9614646	0.0	
1756	9.344965	0.2678513	-2.9614646	0.0	
1757	9.344965	0.2678513	-2.9614646	0.0	
1758	9.344965	0.2678513	-2.9614646	0.0	
1759	9.344965	0.2678513	-2.9614646	0.0	
1760	9.344965	0.2678513	-2.9614646	0.0	
1761	9.344965	0.2678513	-2.9614646	0.0	
1762	9.344965	0.2678513	-2.9614646	0.0	
1763	9.344965	0.2678513	-2.9614646	0.0	
1764	9.344965	0.2678513	-2.9614646	0.0	
1765	9.344965	0.2678513	-2.9614646	0.0	
1766	9.344965	0.2678513	-2.9614646	0.0	
1767	9.344965	0.2678513	-2.9614646	0.0	
1768	9.344965	0.2678513	-2.9614646	0.0	
1769	9.344965	0.2678513	-2.9614646	0.0	
1770	9.344965	0.2678513	-2.9614646	0.0	
1771	9.344965	0.2678513	-2.9614646	0.0	
1772	9.344965	0.2678513	-2.9614646	0.0	
1773	9.344965	0.2678513	-2.9614646	0.0	
1774	9.344965	0.2678513	-2.9614646	0.0	
1775	9.344965	0.2678513	-2.9614646	0.0	
1776	9.344965	0.2678513	-2.9614646	0.0	
1777	9.344965	0.2678513	-2.9614646	0.0	
1778	9.344965	0.2678513	-2.9614646	0.0	
1779	9.344965	0.2678513	-2.9614646	0.0	
1780	9.344965	0.2678513	-2.9614646	0.0	
1781	9.344965	0.2678513	-2.9614646	0.0	
1782	9.344965	0.2678513	-2.9614646	0.0	
1783	9.344965	0.2678513	-2.9614646	0.0	
1784	9.344965	0.2678513	-2.9614646	0.0	
1785	9.344965	0.2678513	-2.9614646	0.0	
1786	9.344965	0.2678513	-2.9614646	0.0	
1787	9.344965	0.2678513	-2.9614646	0.0	
1788	9.344965	0.2678513	-2.9614646	0.0	
1789	9.344965	0.2678513	-2.9614646	0.0	
1790	9.344965	0.2678513	-2.9614646	0.0	
1791	9.344965	0.2678513	-2.9614646	0.0	
1792	9.344965	0.2678513	-2.9614646	0.0	
1793	9.344965	0.2678513	-2.9614646	0.0	
1794	9.344965	0.2678513	-2.9614646	0.0	
1795	9.344965	0.2678513	-2.9614646	0.0	
1796	9.344965	0.2678513	-2.9614646	0.0	
1797	9.344965	0.2678513	-2.9614646	0.0	
1798	9.344965	0.2678513	-2.9614646	0.0	
1799	9.344965	0.2678513	-2.9614646	0.0	
1800	9.344965	0.2678513	-2.9614646	0.0	
1801	9.344965	0.2678513	-2.9614646	0.0	
1802	9.344965	0.2678513	-2.9614646	0.0	
1803	9.344965	0.2678513	-2.9614646	0.0	
1804	9.344965	0.2678513	-2.9614646	0.0	
1805	9.344965	0.2678513	-2.9614646	0.0	
1806	9.344965	0.2678513	-2.9614646	0.0	
1807	9.344965	0.2678513	-2.9614646	0.0	
1808	9.344965	0.2678513	-2.9614646	0.0	
1809	9.344965	0.2678513	-2.9614646	0.0	
1810	9.344965	0.2678513	-2.9614646	0.0	
1811	9.344965	0.2678513	-2.9614646	0.0	
1812	9.344965	0.2678513	-2.9614646	0.0	
1813	9.344965	0.2678513	-2.9614646	0.0	
1814	9.344965	0.2678513	-2.9614646	0.0	
1815	9.344965	0.2678513	-2.9614646	0.0	
1816	9.344965	0.2678513	-2.9614646	0.0	
